Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin_cultivo
12025002135820025,12,2,50,2,13582,25,0,,,,,,,,,,,,,,,,3.08,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,33.3032081429266,0,,1.0,1,45,3,1,0,0,0,3.08,1,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,1,507,1,,0,1.0,5.0,20.0,8.0,1.58,1.58,1.58,1.58,,100.0,37.0,220.0,19.0,2.0,100.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,158.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,,,,,,,,,,,,1,1.58,1.58,5.0,1.0,507.0,,507.0,,2.0,,4.0,10.0,0.0,,,,,,,,1.58,,,,,10.0,,1.58,1.58,1,10.2354882326603
9195202071070002,9,19,52,2,7107,2,0,,,,,,,,,,,,,,,,35.9927,49,49.0,,3.0,3.0,,,,,46.0,46.0,,,2.0,,4,33.557053516756504,0,,1.0,1,52,3,1,0,0,0,51.01,2,7,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,2,507,1,,0,3.0,8.0,20.0,12.0,40.0,28.224,40.0,28.224,,1800.0,37.0,215.0,19.0,2.0,1800.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,1,1,28.224,100.0,,,,,,1,0,,,,,,,1,24000.0,2.0,160.0,2.0,,,160.0,2.0,1,0.0,,,1.0,,,,20.0,5.0,2.0,20.0,5.0,2.0,,,,,,1,40.0,28.224,8.0,1.0,507.0,,507.0,,2.0,,4.0,175.909090909091,0.0,,,,,,,,,,28.224,,,366.818181818182,28.224,28.224,28.224,1,42.793632497243706
9115402126790001,9,11,54,2,12679,1,0,,,,,,,,,,,,,,,,12.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,33.639720174604,1,1.0,,1,56,3,1,1,1,1,12.0,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,507,1,,1,1.0,7.0,20.0,12.0,6.0,6.0,6.0,6.0,,236.0,37.0,200.0,19.0,6.0,236.0,37.0,200.0,19.0,100.0,,,,,,,,,,1,1,1,1,6.0,100.0,,,,,,1,0,,,,,,,1,48.0,3.0,,,,,,,1,0.0,,,1.0,18.0,5.0,2.0,18.0,5.0,2.0,,,,,,,,1.0,1,6.0,6.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,21.4545454545455,0.0,,,,,,,,6.0,,,,,48.7272727272728,6.0,6.0,6.0,1,67.279440349208
9065202065770001,9,6,52,2,6577,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.056,13,8.0,5.0,1.0,,1.0,,,,12.0,8.0,4.0,,2.0,,4,33.6986578169298,0,,6.0,0,63,4,3,0,1,1,10.0,2,5,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,1.0,8.0,20.0,11.0,2.0,1.4112,2.0,1.4112,,70.0,37.0,200.0,19.0,2.0,70.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.4112,100.0,,,,,,1,0,,,,,,,1,1400.0,2.0,200.0,2.0,,,200.0,2.0,1,1.0,32.0,5.0,1.0,5.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,,1,2.0,1.4112,8.0,1.0,507.0,,507.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,1.4112,,,,,31.81818181818182,1.4112,1.4112,1.4112,1,86.9764814029102
9065302050980002,9,6,53,2,5098,2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,9,8.0,1.0,1.0,,1.0,,,,8.0,8.0,,,2.0,,4,33.72082096521,0,,0.2,0,60,4,1,0,0,0,2.0,1,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,2.0,20.0,6.0,2.0,2.0,2.0,2.0,,65.0,37.0,215.0,19.0,2.0,65.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,3.0,2.0,5.0,4.0,,,,,,,8.0,,1,2.0,2.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,6.35227272727273,0.0,,,,,,,,2.0,,,,,6.35227272727273,,2.0,2.0,1,33.72082096521
9025004001020010,9,2,50,4,102,10,0,,,,,,,,,,,,,,,,12.6,9,8.0,1.0,9.0,8.0,1.0,,,,,,,,2.0,,4,33.767889169615806,1,1.0,,0,53,4,1,0,0,0,12.6,1,6,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,507,1,,1,1.0,5.0,20.0,8.0,6.59,6.59,6.59,6.59,,196.0,37.0,220.0,19.0,6.0,190.0,37.0,220.0,19.0,100.0,,6.0,,,,,,,,0,0,1,1,6.59,100.0,,,,,,1,0,,,,,,,1,0.0,,1400.0,2.0,,,,,1,0.0,,,1.0,9.0,5.0,4.0,9.0,5.0,3.0,,,,,,,,,1,6.54,6.54,5.0,1.0,507.0,,507.0,,2.0,,4.0,19.6,0.0,,,,,,,,6.59,,,,,43.0,6.59,6.59,6.59,1,24.3947872434056
13185003024930002,13,18,50,3,2493,2,0,,,,,,,,,,,,,,,,71.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,33.872870559852,1,1.0,,1,48,3,2,1,0,0,71.0,1,8,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,507,1,,0,1.0,7.0,20.0,10.0,3.0,3.0,3.0,3.0,,150.0,37.0,220.0,19.0,6.0,150.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,600.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,1.0,1,3.0,3.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,15.0,0.0,,,,,,,,3.0,,,,,15.0,3.0,3.0,,1,23.134071317162398
9025004001020014,9,2,50,4,102,14,0,,,,,,,,,,,,,,,,12.6,6,6.0,,4.0,4.0,,,,,2.0,2.0,,,2.0,,4,33.940438250918696,1,1.0,,1,60,4,1,0,0,0,12.6,1,6,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,507,1,,1,1.0,7.0,20.0,11.0,3.59,3.59,3.59,3.59,,110.0,37.0,200.0,19.0,6.0,100.0,37.0,200.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,0.0,,450.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,4.0,3.0,5.0,3.0,,,,,,,,,1,3.54,3.54,7.0,1.0,507.0,,507.0,,2.0,,4.0,10.0,0.0,,,,,,,,3.59,,,,,62.72727272727269,3.59,3.59,3.59,1,44.5697711991906
9025002072270004,9,2,50,2,7227,4,0,,,,,,,,,,,,,,,,3.26,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,33.9491743869783,1,1.0,,1,44,4,1,0,0,0,3.26,1,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,2.0,6.0,20.0,10.0,3.0,3.0,3.0,3.0,,210.0,37.0,220.0,19.0,6.0,210.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,0.0,,450.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,3.0,,,,,,,,,1,3.0,3.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,21.0,0.0,,,,,,,,,3.0,,,,42.0,3.0,3.0,3.0,1,28.031098606152398
12045202106560003,12,4,52,2,10656,3,0,,,,,,,,,,,,,,,,51.2,3,3.0,,1.0,1.0,,2.0,2.0,,,,,,2.0,,4,34.1675087850873,0,,99.0,1,36,4,3,0,1,1,51.2,1,8,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,2,507,1,,1,2.0,6.0,20.0,10.0,4.0,4.0,4.0,4.0,,230.0,37.0,220.0,19.0,2.0,230.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,4.0,100.0,,,,,,1,0,,,,,,,1,11.0,3.0,16.0,3.0,,,,,1,0.0,,,1.0,5.0,5.0,5.0,2.0,5.0,5.0,,,,,,,10.0,,1,4.0,4.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,23.0,0.0,,,,,,,,,4.0,,,,188.0,4.0,4.0,4.0,1,61.6634061638371
9055104000400006,9,5,51,4,40,6,0,,,,,,,,,,,,,,,,15.0,5,5.0,,3.0,3.0,,,,,2.0,2.0,,,2.0,,4,34.1996195278131,1,1.0,,1,48,3,7,0,0,0,15.0,1,6,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,0,1.0,1.0,20.0,5.0,7.0,7.0,7.0,7.0,,70.0,38.0,210.0,19.0,6.0,70.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,60.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,1.0,5.0,4.0,2.0,5.0,4.0,,,,3.0,2.0,1,2.0,2.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,6.68181818181818,0.0,,,,,,,,7.0,,,,,43.90909090909088,,7.0,7.0,1,38.2770623834882
9185002042830001,9,18,50,2,4283,1,0,,,,,,,,,,,,,,,,4.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,34.2798146606936,1,1.0,,1,38,3,1,0,0,0,4.0,1,4,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,0,1.0,8.0,20.0,12.0,1.98,1.98,1.98,1.98,,70.0,38.0,200.0,19.0,6.0,70.0,38.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.98,100.0,,,,,,1,0,,,,,,,1,12.0,3.0,,,,,,,1,0.0,,,1.0,1.0,5.0,4.0,,,,,,,,,,2.0,1.0,1,1.98,1.98,8.0,1.0,507.0,,507.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,1.98,,,,,12.72727272727272,1.98,1.98,1.98,1,25.460394268549
9195002066420005,9,19,50,2,6642,5,0,,,,,,,,,,,,,,,,3.75,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,34.3519007072129,1,1.0,,1,51,3,1,1,0,0,3.75,1,4,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,507,1,,0,1.0,5.0,20.0,10.0,3.74,3.74,3.74,3.74,,120.0,38.0,250.0,19.0,5.0,110.0,38.0,250.0,19.0,100.0,,10.0,,,,,,,,0,0,6,1,3.74,100.0,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,5.0,,,,,,,,3.0,1,3.74,3.74,5.0,1.0,507.0,,507.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,3.74,,,,,12.5,3.74,3.74,3.74,1,33.934783871631396
9195102055390009,9,19,51,2,5539,9,0,,,,,,,,,,,,,,,,2.1168,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,34.388895774559806,0,,0.5,1,50,3,1,1,0,0,3.0,2,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,2,507,1,,0,1.0,5.0,20.0,9.0,2.75,1.9404,2.75,1.9404,,93.0,38.0,250.0,19.0,6.0,68.0,38.0,250.0,19.0,100.0,,25.0,,,,,,,,0,0,1,1,1.9404,100.0,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,2.0,,,,,,,,,1,2.75,1.9404,5.0,1.0,507.0,,507.0,,2.0,,4.0,10.5681818181818,0.0,,,,,,,,1.9404,,,,,7.72727272727273,1.9404,1.9404,1.9404,1,20.6561242199913
12025002131400001,12,2,50,2,13140,1,0,,,,,,,,,,,,,,,,5.51,5,5.0,,4.0,4.0,,,,,1.0,1.0,,,2.0,,4,34.493373628112394,0,,0.8,1,63,3,7,0,0,0,5.51,1,5,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,507,1,,0,2.0,3.0,20.0,7.0,1.0,1.0,1.0,1.0,,50.0,37.0,220.0,19.0,2.0,50.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,1100.0,2.0,120.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,1,1.0,1.0,3.0,1.0,507.0,,507.0,,2.0,,4.0,5.0,0.0,,,,,,,,,1.0,,,,28.5,1.0,1.0,1.0,1,59.664073436947405
9065602074630018,9,6,56,2,7463,18,0,,,,,,,,,,,,,,,,2.8295,3,3.0,,2.0,2.0,,,,,1.0,1.0,,,2.0,,4,34.5493805165883,1,0.0,0.5,1,56,4,1,0,0,0,4.01,2,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,2,507,1,,0,1.0,9.0,20.0,12.0,1.0,0.7056,1.0,0.7056,,30.0,37.0,240.0,19.0,2.0,30.0,37.0,240.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.7056,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,30.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,5.0,1.0,5.0,4.0,,,,1.0,5.0,4.0,,,1,1.0,0.7056,9.0,1.0,507.0,,507.0,,2.0,,4.0,3.2727272727272703,0.0,,,,,,,,0.7056,,,,,7.09090909090909,0.7056,0.7056,0.7056,1,138.543015871519
9045002027510003,9,4,50,2,2751,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.15,11,11.0,,1.0,1.0,,,,,10.0,10.0,,,2.0,,4,34.574392489621,0,,99.0,1,49,4,2,0,0,0,44.15,1,7,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3,3,507,1,,1,2.0,1.0,20.0,4.0,20.0,20.0,20.0,20.0,,851.0,35.0,100.0,19.0,6.0,851.0,35.0,100.0,19.0,100.0,,,,,,,,,,0,0,4,0,,,,,,,,1,0,,,,,,,1,20.0,3.0,15.0,3.0,,,,,1,0.0,,,1.0,10.0,5.0,5.0,8.0,5.0,5.0,,,,,,,,,1,20.0,20.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,38.6818181818182,0.0,,,,,,,,,20.0,,,,38.6818181818182,,20.0,20.0,1,13.7943878648277
12025102116120010,12,2,51,2,11612,10,0,,,,,,,,,,,,,,,,2.0,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,34.574433942895304,0,,99.0,1,42,3,2,1,0,0,2.0,1,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,7.0,20.0,11.0,1.0,1.0,1.0,1.0,,35.0,37.0,220.0,19.0,1.0,10.0,37.0,220.0,19.0,100.0,,20.0,,,,5.0,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,1.0,3.0,1.0,3.0,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,,2.0,1,1.0,1.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,3.5,0.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1,20.9578945977318
12015402122710012,12,1,54,2,12271,12,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5351,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,34.6187448376284,0,,5.0,1,65,3,1,1,1,1,5.01,2,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,1.0,6.0,20.0,9.0,1.0,0.7056,1.0,0.7056,,35.0,37.0,220.0,19.0,6.0,35.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.7056,,,,,,100.0,1,1,,,,,1.0,1.0,1,600.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,2.0,5.0,1.0,,,1,1.0,0.7056,6.0,1.0,507.0,,507.0,,2.0,,4.0,3.5,0.0,,,,,,,,0.7056,,,,,10.0,0.7056,0.7056,0.7056,1,41.1665246086245
12025202121480008,12,2,52,2,12148,8,0,,,,,,,,,,,,,,,,5.0,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,34.8640789920162,0,,99.0,1,95,3,1,0,0,0,5.0,1,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,507,1,,1,1.0,5.0,20.0,9.0,4.0,4.0,4.0,4.0,,90.0,37.0,220.0,19.0,1.0,40.0,37.0,220.0,19.0,100.0,,40.0,,,,10.0,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,0.0,,3.0,3.0,3.0,3.0,,,1,0.0,,,1.0,4.0,5.0,2.0,4.0,5.0,5.0,,,,,,,,,1,4.0,4.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,9.0,0.0,,,,,,,,4.0,,,,,5.0,,4.0,4.0,1,28.158176805129198
9065002073080003,9,6,50,2,7308,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4696,8,8.0,,1.0,1.0,,,,,7.0,7.0,,,2.0,,4,34.8657425096686,0,,0.3,1,56,3,1,1,0,0,3.5,2,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,2.0,9.0,20.0,12.0,0.5,0.3528,0.5,0.3528,,30.0,37.0,200.0,19.0,2.0,30.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.3528,100.0,,,,,,1,0,,,,,,,1,120.0,2.0,,,,,,,1,0.0,,,1.0,0.5,5.0,3.0,0.5,5.0,3.0,,,,,,,,,1,0.5,0.3528,7.0,1.0,507.0,,507.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,0.3528,,,,9.090909090909099,0.3528,0.3528,0.3528,1,57.2077278867484
9245002059130005,9,24,50,2,5913,5,0,,,,,,,,,,,,,,,,3.0,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,34.9794778022247,0,,2.0,1,64,3,1,0,0,0,3.0,1,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,3.0,20.0,6.0,3.0,3.0,3.0,3.0,,60.0,37.0,260.0,19.0,6.0,60.0,37.0,260.0,19.0,100.0,,,,,,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,600.0,2.0,600.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,3.0,5.0,2.0,,,,,,,,3.0,1,2.0,2.0,4.0,1.0,507.0,,507.0,,2.0,,4.0,7.09090909090909,0.0,,,,,,,,3.0,,,,,7.09090909090909,,3.0,3.0,1,34.9794778022247
9025004001020011,9,2,50,4,102,11,0,,,,,,,,,,,,,,,,12.4,7,1.0,6.0,7.0,1.0,6.0,,,,,,,,2.0,,4,35.0551384290575,1,1.0,,1,49,4,2,0,0,0,12.4,1,6,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,507,1,,1,1.0,4.0,20.0,8.0,9.5,9.5,9.5,9.5,,300.0,37.0,220.0,19.0,6.0,300.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,9.5,100.0,,,,,,1,0,,,,,,,1,0.0,,1900.0,2.0,,,,,1,0.0,,,1.0,19.0,5.0,4.0,10.0,5.0,3.0,,,,,,,,,1,9.5,9.5,4.0,1.0,507.0,,507.0,,2.0,,4.0,30.0,0.0,,,,,,,,9.5,,,,,68.0,9.5,9.5,9.5,1,36.84660670554821
12015202108470002,12,1,52,2,10847,2,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.8032,7,7.0,,2.0,2.0,,,,,5.0,5.0,,,2.0,,4,35.1119048408676,0,,99.0,1,52,3,2,1,0,1,72.0,2,8,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,507,1,,1,1.0,12.0,19.0,4.0,17.0,11.9952,17.0,11.9952,,374.0,37.0,220.0,19.0,6.0,374.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,11.9952,,,,,,100.0,1,0,,,,,,,1,2550.0,2.0,3400.0,2.0,,,,,1,0.0,,,1.0,51.0,5.0,1.0,30.0,5.0,3.0,,,,,,,,,1,17.0,11.9952,1.0,1.0,507.0,,507.0,,2.0,,4.0,37.4,0.0,,,,,,,,11.9952,,,,,37.4,11.9952,11.9952,11.9952,1,23.4821353508776
9065302059970004,9,6,53,2,5997,4,0,,,,,,,,,,,,,,,,5.75,22,22.0,,2.0,2.0,,,,,20.0,20.0,,,2.0,,4,35.1584811895665,1,1.0,,1,67,4,7,1,0,0,5.75,1,5,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,2,507,1,,0,1.0,5.0,20.0,9.0,0.74,0.74,0.74,0.74,,25.0,37.0,230.0,19.0,2.0,25.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.74,100.0,,,,,,1,0,,,,,,,1,2100.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,0.75,5.0,2.0,0.5,5.0,3.0,,,,,,,2.0,,1,0.74,0.74,5.0,1.0,507.0,,507.0,,2.0,,4.0,2.61363636363636,0.0,,,,,,,,0.74,,,,,36.79999999999998,0.74,0.74,0.74,1,51.758489849071395
9195102053960010,9,19,51,2,5396,10,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,35.196102330483605,0,,99.0,1,70,3,1,1,0,0,1.5,1,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,2.0,2.0,20.0,6.0,1.5,1.5,1.5,1.5,,105.0,38.0,200.0,19.0,6.0,105.0,38.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,4.0,,,,3.0,,1,1.5,1.5,2.0,1.0,507.0,,507.0,,2.0,,4.0,9.54545454545455,0.0,,,,,,,,,1.5,,,,9.54545454545455,,1.5,1.5,1,35.196102330483605
9065302059970005,9,6,53,2,5997,5,0,,,,,,,,,,,,,,,,2.8224,7,6.0,1.0,7.0,6.0,1.0,,,,,,,,2.0,,4,35.1996103676279,1,1.0,,0,80,3,1,0,0,0,4.0,2,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,1.0,9.0,20.0,12.0,0.5,0.3528,0.5,0.3528,,15.0,37.0,230.0,19.0,6.0,10.0,37.0,230.0,19.0,100.0,,5.0,,,,,,,,0,0,2,1,0.3528,100.0,,,,,,1,0,,,,,,,1,1050.75,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,1.0,5.0,1.0,1.0,2.0,5.0,,,,,,1,0.5,0.3528,9.0,1.0,507.0,,507.0,,2.0,,4.0,1.56818181818182,0.0,,,,,,,,0.3528,,,,,4.495454545454556,0.3528,0.3528,0.3528,1,67.6408104852056
9025004001020013,9,2,50,4,102,13,0,,,,,,,,,,,,,,,,12.6,4,4.0,,2.0,2.0,,,,,2.0,2.0,,,2.0,,4,35.2140946789817,1,1.0,,1,77,4,1,0,0,0,12.6,1,6,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,507,1,,1,3.0,6.0,20.0,9.0,3.0,3.0,3.0,3.0,,160.0,37.0,220.0,19.0,6.0,160.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,0.0,,600.0,2.0,,,,,1,0.0,,,1.0,9.0,5.0,4.0,,,,,,,,,,,,1,3.0,3.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,16.0,0.0,,,,,,,,,,3.0,,,34.0,3.0,3.0,3.0,1,32.2628382138795
