Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
7015003000810001,7,1,50,3,81,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,190.7,71,71.0,,1.0,1.0,,70.0,70.0,,,,,,2.0,,4,5.80650188430333,0,,6.0,1,50,4,1,0,1,1,190.7,1,9,3,0.0,1.0,,,1.0,1,1,407,1,,30.0,2.5,2.5,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,130000.0,16.0,45.0,3.0,7.0,130000.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,1,100.0,100.0,,100.0,,,,,1,1,,,,,1800.0,1.0,0,,,,,,,,,1,1.0,1200.0,5.0,0.0,,,,,,,,,,,,,,,,407,,2.0,,4,2659.09090909091,2659.09090909091,0.0,,,,,,,,30,,,100.0,100.0,,,,100.0,100.0,100.0,1,10.2297318680491
7015003000810001,7,1,50,3,81,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,190.7,71,71.0,,1.0,1.0,,70.0,70.0,,,,,,2.0,,4,5.80650188430333,0,,6.0,1,50,4,1,0,1,1,190.7,1,9,3,0.0,1.0,,,1.0,3,2,407,1,,30.0,2.5,2.5,1.0,40.0,40.0,40.0,40.0,40.0,40.0,,50000.0,16.0,45.0,3.0,7.0,50000.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,1,40.0,40.0,,100.0,,,,,1,1,,,,,700.0,1.0,0,,,,,,,,,1,1.0,480.0,5.0,0.0,,,,,,,,,,,,,,,,407,,2.0,,4,1022.7272727272699,1022.7272727272699,0.0,,,,,,,,30,,,40.0,40.0,,,,40.0,40.0,40.0,1,0.8250159811651891
7065302002090001,7,6,53,2,209,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,400.2,71,71.0,,1.0,1.0,,40.0,40.0,,30.0,30.0,,,2.0,,4,5.96896479616792,0,,59.0,1,59,4,3,0,1,1,400.2,1,10,3,0.0,1.0,,,1.0,1,1,407,1,,35.0,2.0,2.0,2.0,400.0,400.0,400.0,400.0,400.0,400.0,,800000.0,16.0,43.0,3.0,7.0,800000.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,0,0,1,400.0,400.0,,100.0,,,,,1,0,,,,,,,1,3200.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,6000.0,5.0,3.0,,,,30.0,,,407,,2.0,,4,15636.363636363601,15636.363636363601,0.0,,,,,,,,35,,,400.0,,400.0,,,400.0,400.0,400.0,1,5.8397613738193
5025002000870001,5,2,50,2,87,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,70.0,66,66.0,,,,,16.0,16.0,,50.0,50.0,,1.0,,,4,6.06283807524992,0,,8.0,1,63,4,3,0,1,1,70.0,1,8,4,0.0,1.0,,,1.0,1,1,407,1,,20.0,3.0,3.0,2.0,40.0,40.0,40.0,40.0,40.0,40.0,,33600.0,16.0,43.0,3.0,2.0,33600.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,40.0,40.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,26.0,5.0,1.0,26.0,5.0,1.0,,,,,,,,,,407,1.0,,,4,656.727272727273,656.727272727273,0.0,,,,,,,,20,,,40.0,,40.0,,,40.0,,40.0,1,6.087515372644769
5025002000870001,5,2,50,2,87,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,70.0,66,66.0,,,,,16.0,16.0,,50.0,50.0,,1.0,,,4,6.06283807524992,0,,8.0,1,63,4,3,0,1,1,70.0,1,8,4,0.0,1.0,,,1.0,2,2,407,1,,20.0,3.0,3.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,,16800.0,16.0,43.0,3.0,2.0,16800.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,20.0,20.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,13.0,5.0,1.0,13.0,5.0,1.0,,,,,,,,,,407,1.0,,,4,328.36363636363603,328.36363636363603,0.0,,,,,,,,20,,,20.0,,20.0,,,20.0,,20.0,1,6.9583563372611295
5025002000870001,5,2,50,2,87,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,70.0,66,66.0,,,,,16.0,16.0,,50.0,50.0,,1.0,,,4,6.06283807524992,0,,8.0,1,63,4,3,0,1,1,70.0,1,8,4,0.0,1.0,,,1.0,3,3,407,1,,20.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,8400.0,16.0,43.0,3.0,2.0,8400.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,10.0,10.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,6.0,5.0,1.0,6.0,5.0,1.0,,,,,,,,,,407,1.0,,,4,164.18181818181802,164.18181818181802,0.0,,,,,,,,20,,,10.0,,10.0,,,10.0,,10.0,1,4.17309236164809
12065102106640003,12,6,51,2,10664,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,52.0,28,27.0,1.0,1.0,1.0,,27.0,26.0,1.0,,,,,2.0,,4,6.27284569313197,0,,160.0,1,37,4,3,0,1,1,52.0,1,8,2,0.0,0.0,,,0.0,1,1,407,1,,20.0,1.5,1.5,2.0,52.0,52.0,52.0,52.0,52.0,52.0,,200000.0,16.0,45.0,3.0,2.0,200000.0,16.0,45.0,3.0,,100.0,,,,,,,,,1,0,1,52.0,52.0,,,100.0,,,,1,1,26000.0,2.0,,,,,1,260.0,5.0,10400.0,2.0,,,,,1,0.0,,,1.0,30.0,5.0,3.0,50.0,5.0,3.0,4.0,5.0,3.0,1.0,5.0,3.0,,,,407,,2.0,,4,4090.90909090909,4090.90909090909,0.0,,,,,,,,20,,,52.0,,52.0,,,52.0,52.0,52.0,1,6.27284569313197
12055502028520010,12,5,55,2,2852,10,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,171.0,93,93.0,,1.0,1.0,,92.0,92.0,,,,,,2.0,,4,6.37319659252106,1,1.0,,1,68,1,3,0,1,1,171.0,1,9,4,0.0,0.0,0.0,,0.0,1,1,407,1,,15.0,2.9,2.9,2.0,85.0,85.0,85.0,85.0,85.0,85.0,,207674.0,16.0,43.0,3.0,7.0,200000.0,16.0,43.0,3.0,,100.0,,,7674.0,,,,,,1,1,1,85.0,85.0,,100.0,,,,,1,0,,,,,,,1,142100.0,2.0,,,,,,,1,1.0,500.0,5.0,1.0,,,,,,,1747.0,5.0,2.0,,,,,,,407,,2.0,,4,4059.0827272727297,3909.09090909091,0.0,,,,,,,,15,,85.0,,,85.0,,,85.0,85.0,85.0,1,10.956387744783001
12055502028520010,12,5,55,2,2852,10,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,171.0,93,93.0,,1.0,1.0,,92.0,92.0,,,,,,2.0,,4,6.37319659252106,1,1.0,,1,68,1,3,0,1,1,171.0,1,9,4,0.0,0.0,0.0,,0.0,2,2,407,1,,15.0,2.9,2.9,2.0,86.0,86.0,86.0,86.0,86.0,86.0,,207674.0,16.0,43.0,3.0,7.0,200000.0,16.0,43.0,3.0,0.0,100.0,,,7674.0,,,,,,1,1,1,86.0,86.0,,100.0,,,,,1,0,,,,,,,1,142100.0,2.0,,,,,,,1,1.0,500.0,5.0,1.0,,,,,,,1747.0,5.0,2.0,,,,,,,407,,2.0,,4,4059.0827272727297,3909.09090909091,0.0,,,,,,,,15,,86.0,,,86.0,,,86.0,86.0,86.0,1,1.84329836063424
12025102121130008,12,2,51,2,12113,8,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,50.0,46,45.0,1.0,1.0,,1.0,10.0,10.0,,35.0,35.0,,,2.0,,4,6.4988588301244405,0,,40.0,0,50,4,3,0,1,1,50.0,1,8,3,0.0,1.0,,,0.0,1,1,407,1,,30.0,2.5,2.8,3.0,9.0,9.0,9.0,9.0,9.0,9.0,,18000.0,16.0,43.0,3.0,7.0,16200.0,16.0,43.0,3.0,,100.0,800.0,,,,,1000.0,,,0,0,1,9.0,9.0,,,100.0,,,,1,1,,,,,27.0,1.0,1,180.0,3.0,,,,,,,1,0.0,,,1.0,144.0,5.0,4.0,,,,180.0,5.0,4.0,,,,7.0,,,407,,2.0,,4,351.818181818182,316.63636363636397,0.0,,,,,,,,30,,,9.0,,,9.0,,9.0,9.0,9.0,1,34.3624771823078
12025102121130008,12,2,51,2,12113,8,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,50.0,46,45.0,1.0,1.0,,1.0,10.0,10.0,,35.0,35.0,,,2.0,,4,6.4988588301244405,0,,40.0,0,50,4,3,0,1,1,50.0,1,8,3,0.0,1.0,,,0.0,2,2,407,1,,30.0,2.5,2.8,3.0,41.0,41.0,41.0,41.0,41.0,41.0,,82000.0,16.0,43.0,3.0,7.0,73800.0,16.0,43.0,3.0,,100.0,2000.0,,,,,6200.0,,,0,0,1,41.0,41.0,,,100.0,,,,1,1,,,,,123.0,1.0,1,820.0,3.0,,,,,,,1,0.0,,,1.0,656.0,5.0,4.0,,,,820.0,5.0,4.0,,,,29.0,,,407,,2.0,,4,1602.7272727272698,1442.4545454545498,0.0,,,,,,,,30,,,41.0,,,41.0,,41.0,41.0,41.0,1,0.382454801596392
3045002001400001,3,4,50,2,140,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,58.02,38,38.0,,1.0,1.0,,37.0,37.0,,,,,1.0,,,4,6.6366934926580194,0,,7.0,1,43,4,4,0,1,1,58.02,1,8,3,1.0,1.0,,,1.0,1,1,407,1,,20.0,2.0,2.0,2.0,56.0,56.0,56.0,56.0,56.0,56.0,,36000.0,16.0,44.0,3.0,7.0,36000.0,16.0,44.0,3.0,,100.0,,,,,,,,,1,0,1,56.0,56.0,,100.0,,,,,1,0,,,,,,,1,150.0,3.0,150.0,3.0,450.0,5.0,,,1,0.0,,,1.0,168.0,5.0,2.0,168.0,5.0,2.0,168.0,5.0,2.0,,,,,,,407,1.0,,,4,720.0,720.0,0.0,,,,,,,,20,,,56.0,,56.0,,,56.0,56.0,56.0,1,6.876088507928902
9125002085900006,9,12,50,2,8590,6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,3.0,3,3.0,,1.0,1.0,,,,,2.0,2.0,,,2.0,,4,6.67118685932884,0,,99.0,1,53,4,3,0,1,1,3.0,1,4,3,0.0,1.0,,,0.0,1,1,407,1,,1.0,2.5,2.5,1.0,1.5,1.5,1.5,1.5,1.5,1.5,,1200.0,16.0,43.0,3.0,7.0,1200.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,1.5,1.5,,100.0,,,,,1,0,,,,,,,1,25.0,3.0,15.0,3.0,,,,,1,0.0,,,1.0,6.0,5.0,2.0,,,,15.0,5.0,3.0,,,,1.0,,,407,,2.0,,4,23.4545454545455,23.4545454545455,0.0,,,,,,,,1,1.5,,,1.5,,,,1.5,1.5,1.5,1,13.342373718657699
7065002004650004,7,6,50,2,465,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.2,3,2.0,1.0,1.0,,1.0,,,,2.0,2.0,,,2.0,,4,6.75980607765563,0,,7.0,0,44,4,3,0,1,1,6.2,1,5,3,0.0,1.0,,,0.0,1,1,407,1,,30.0,2.0,2.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,15000.0,16.0,48.0,3.0,7.0,12000.0,16.0,48.0,3.0,,100.0,,,3000.0,,,,,,0,0,1,6.0,6.0,,100.0,,,,,1,0,,,,,,,1,100.0,3.0,,,,,100.0,3.0,1,0.0,,,1.0,,,,,,,200.0,5.0,2.0,,,,,,,407,,2.0,,4,327.272727272727,261.818181818182,0.0,,,,,,,,30,,,6.0,6.0,,,,6.0,6.0,6.0,1,5.644363048782281
12125002056250001,12,12,50,2,5625,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,360.0,159,82.0,77.0,1.0,1.0,,155.0,78.0,77.0,3.0,3.0,,,2.0,,4,6.88649890426134,0,,180.0,1,49,4,3,0,1,1,360.0,1,10,3,1.0,1.0,0.0,,1.0,1,1,407,1,,0.0,3.0,3.0,3.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,12.0,12.0,,100.0,,,,,1,0,,,,,,,1,6300.0,2.0,6300.0,2.0,6300.0,2.0,6300.0,2.0,1,0.0,,,1.0,90.0,5.0,4.0,90.0,5.0,4.0,90.0,5.0,4.0,90.0,5.0,4.0,,,,407,,2.0,,4,,,,,,,,,,,0,12.0,,,,,12.0,,12.0,12.0,12.0,1,38.916837410737706
12125002056250001,12,12,50,2,5625,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,360.0,159,82.0,77.0,1.0,1.0,,155.0,78.0,77.0,3.0,3.0,,,2.0,,4,6.88649890426134,0,,180.0,1,49,4,3,0,1,1,360.0,1,10,3,1.0,1.0,0.0,,1.0,3,3,407,1,,30.0,3.0,3.0,3.0,98.0,98.0,98.0,98.0,98.0,98.0,,325000.0,16.0,43.0,3.0,7.0,325000.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,98.0,98.0,,100.0,,,,,1,0,,,,,,,1,26150.0,2.0,36150.0,2.0,36150.0,2.0,46000.0,2.0,1,0.0,,,1.0,735.0,5.0,4.0,735.0,5.0,4.0,735.0,5.0,4.0,735.0,5.0,4.0,,,,407,,2.0,,4,6352.27272727273,6352.27272727273,0.0,,,,,,,,30,,,98.0,,,98.0,,98.0,98.0,98.0,1,0.974709697319053
12025202109720001,12,2,52,2,10972,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,308.0,89,89.0,,4.0,4.0,,27.0,27.0,,58.0,58.0,,,2.0,,4,7.11852273022218,0,,99.0,1,79,3,1,0,0,0,308.0,1,10,4,1.0,1.0,0.0,1.0,0.0,1,1,407,1,,20.0,2.7,1.4,1.0,84.9,84.9,84.9,84.9,84.9,84.9,,144000.0,16.0,43.0,3.0,7.0,86400.0,16.0,43.0,3.0,,100.0,,,,,,57600.0,,,0,0,1,84.9,84.9,100.0,,,,,,1,0,,,,,,,1,154.0,3.0,154.0,3.0,,,,,1,0.0,,,1.0,30.6,5.0,2.0,10.2,5.0,4.0,,,,,,,44.0,,,407,,2.0,,4,2814.54545454545,1688.7272727272698,0.0,,,,,,,,20,,,84.9,84.9,,,,84.9,84.9,84.9,1,1.5194044326634195
12115002017210008,12,11,50,2,1721,8,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,7.255025737936831,0,,2.0,1,65,3,3,0,0,0,6.0,1,5,4,0.0,0.0,,,0.0,1,1,407,1,,25.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,20000.0,16.0,43.0,3.0,7.0,19990.0,16.0,43.0,3.0,100.0,,10.0,,,,,,,,0,0,1,6.0,6.0,,100.0,,,,,1,0,,,,,,,1,3600.0,2.0,,,,,,,1,0.0,,,1.0,150.0,5.0,3.0,43.2,5.0,3.0,,,,,,,20.0,,,407,,2.0,,4,390.9090909090911,390.713636363636,0.0,,,,,,,,25,,,6.0,6.0,,,,6.0,6.0,6.0,1,7.25502573793682
7015002010200002,7,1,50,2,1020,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,132.01,17,17.0,,,,,17.0,17.0,,,,,,2.0,,4,7.37934379744544,0,,10.0,1,56,4,3,0,1,1,132.01,1,9,3,1.0,1.0,,,0.0,2,1,407,1,,30.0,2.0,2.0,2.0,31.99,31.99,31.99,31.99,31.99,31.99,,51000.0,16.0,43.0,3.0,7.0,51000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,31.99,31.99,,100.0,,,,,1,1,180.0,3.0,,,,,1,,,450.0,3.0,,,96.0,3.0,1,0.0,,,1.0,800.0,5.0,2.0,52.0,5.0,1.0,,,,,,,0.0,,,407,,2.0,,4,996.8181818181821,996.8181818181821,0.0,,,,,,,,30,,,31.99,,31.99,,,31.99,31.99,31.99,1,30.1351828388936
9035002153570001,9,3,50,2,15357,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,320.0,111,91.0,20.0,1.0,1.0,,110.0,90.0,20.0,,,,,2.0,,4,7.427774144616599,0,,99.0,1,59,4,3,0,1,1,320.0,1,10,3,0.0,0.0,,,1.0,1,1,407,1,,20.0,3.0,3.0,1.0,180.0,180.0,180.0,180.0,180.0,180.0,,512456.0,16.0,43.0,3.0,7.0,504000.0,16.0,43.0,3.0,,100.0,,,,8456.0,,,,,0,0,1,180.0,180.0,,100.0,,,,,1,1,,,,,5400.0,1.0,1,270000.0,2.0,,,,,,,1,0.0,,,1.0,648.0,5.0,2.0,,,,2320.0,5.0,4.0,,,,,,,407,,2.0,,4,10016.1854545455,9850.90909090909,0.0,,,,,,,,20,,,180.0,180.0,,,,180.0,180.0,180.0,1,12.3475715196418
9035002153570001,9,3,50,2,15357,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,320.0,111,91.0,20.0,1.0,1.0,,110.0,90.0,20.0,,,,,2.0,,4,7.427774144616599,0,,99.0,1,59,4,3,0,1,1,320.0,1,10,3,0.0,0.0,,,1.0,2,2,407,1,,20.0,3.0,3.0,1.0,122.0,122.0,122.0,122.0,122.0,122.0,,350056.0,16.0,43.0,3.0,7.0,341600.0,16.0,43.0,3.0,,100.0,,,,8456.0,,,,,0,0,1,122.0,122.0,,100.0,,,,,1,1,,,,,3660.0,1.0,1,183000.0,2.0,,,,,,,1,0.0,,,1.0,439.2,5.0,2.0,,,,1708.0,5.0,4.0,,,,,,,407,,2.0,,4,6842.00363636364,6676.72727272727,0.0,,,,,,,,20,,,122.0,122.0,,,,122.0,122.0,122.0,1,1.1021347192264799
7095302010120001,7,9,53,2,1012,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,132.01,30,29.0,1.0,1.0,1.0,,29.0,28.0,1.0,,,,,2.0,,4,7.6242294754324105,0,,2.0,1,56,4,2,0,1,1,132.01,1,9,3,0.0,1.0,,,0.0,1,1,407,1,,20.0,3.0,3.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,144000.0,16.0,43.0,3.0,7.0,144000.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,0,0,1,100.0,100.0,,100.0,,,,,1,0,,,,,,,1,2840.0,3.0,2840.0,3.0,,,,,1,0.0,,,1.0,1200.0,5.0,5.0,2400.0,5.0,5.0,,,,,,,,,,407,,2.0,,4,2814.54545454545,2814.54545454545,0.0,,,,,,,,20,,,100.0,100.0,,,,100.0,100.0,100.0,1,10.064745330518301
12025102113870005,12,2,51,2,11387,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,136.0,48,48.0,,1.0,1.0,,47.0,47.0,,,,,,2.0,,4,7.6749889208979205,0,,99.0,1,53,4,3,0,1,1,136.0,1,9,3,1.0,1.0,0.0,,1.0,2,2,407,1,,3.0,1.5,1.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,,25800.0,16.0,44.0,3.0,7.0,25800.0,16.0,44.0,3.0,0.0,100.0,,,,,,,,,1,1,1,50.0,50.0,,100.0,,,,,1,0,,,,,,,1,2000.0,3.0,,,,,,,1,0.0,,,1.0,50.0,5.0,2.0,,,,,,,,,,,,,407,,2.0,,4,516.0,516.0,0.0,,,,,,,,3,50.0,,,,50.0,,,50.0,50.0,50.0,1,19.59373797966661
24015003001750002,24,1,50,3,175,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,160.0,65,65.0,,1.0,1.0,,60.0,60.0,,4.0,4.0,,,2.0,,4,7.679158560603111,0,,99.0,1,56,4,2,0,1,1,160.0,1,9,3,1.0,1.0,,,1.0,1,1,407,1,,6.0,2.4,2.8,2.0,157.5,157.5,157.5,157.5,157.5,157.5,,280000.0,16.0,43.0,3.0,7.0,280000.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,157.5,157.5,,100.0,,,,,1,0,,,,,,,1,94500.0,2.0,,,,,,,1,1.0,150.0,5.0,0.0,,,,,,,,,,,,,4.0,,,407,,2.0,,4,5472.72727272727,5472.72727272727,0.0,,,,,,,,6,157.5,,,,157.5,,,157.5,157.5,157.5,1,7.627751285205151
7065002005080006,7,6,50,2,508,6,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.2,24,24.0,,1.0,1.0,,23.0,23.0,,,,,,2.0,,4,7.92173701437768,0,,99.0,1,78,4,2,0,1,1,55.2,1,8,4,0.0,1.0,,,0.0,1,1,407,1,,40.0,2.0,2.0,2.0,55.0,55.0,55.0,55.0,55.0,55.0,,80000.0,16.0,45.0,3.0,7.0,72000.0,16.0,45.0,3.0,,100.0,,,8000.0,,,,,,0,0,1,55.0,55.0,,100.0,,,,,1,0,,,,,,,1,350.0,3.0,,,,,,,1,0.0,,,1.0,150.0,5.0,4.0,,,,500.0,5.0,2.0,,,,,,,407,,2.0,,4,1636.3636363636401,1472.7272727272698,0.0,,,,,,,,40,,,55.0,,55.0,,,55.0,55.0,55.0,1,7.9505433307936
5025002000850003,5,2,50,2,85,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,3,3.0,,1.0,1.0,,2.0,2.0,,,,,1.0,,,4,8.01032292024272,0,,60.0,1,84,4,1,0,1,1,10.0,1,6,5,0.0,1.0,,,0.0,1,1,407,1,,6.0,3.0,3.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,,13440.0,16.0,45.0,3.0,2.0,13440.0,16.0,45.0,3.0,0.0,100.0,,,,,,,,,0,0,0,,,,,,,,,1,1,10.0,3.0,,,,,0,,,,,,,,,1,0.0,,,1.0,7.0,5.0,2.0,,,,,,,,,,2.0,0.0,,407,1.0,,,4,274.909090909091,274.909090909091,0.0,,,,,,,,6,7.0,,,,7.0,,,,7.0,7.0,1,11.4433184574896
7065002004650002,7,6,50,2,465,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.0,10,10.0,,1.0,1.0,,9.0,9.0,,,,,,2.0,,4,8.15441644906849,0,,15.0,1,66,4,3,0,1,1,42.0,1,7,4,0.0,1.0,,,0.0,1,1,407,1,,30.0,2.0,2.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,,65000.0,16.0,46.0,3.0,7.0,65000.0,16.0,46.0,3.0,,100.0,,,,,,,,,0,0,1,30.0,30.0,,100.0,,,,,1,0,,,,,,,1,300.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,360.0,5.0,2.0,,,,,,,407,,2.0,,4,1359.0909090909101,1359.0909090909101,0.0,,,,,,,,30,,,30.0,,30.0,,,30.0,30.0,30.0,1,11.416183028695901
12085002097920015,12,8,50,2,9792,15,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,22.0,14,13.0,1.0,2.0,2.0,,10.0,10.0,,2.0,1.0,1.0,,2.0,,4,8.59378307463013,0,,99.0,1,62,3,3,0,1,1,22.0,1,7,4,0.0,0.0,,,0.0,1,1,407,1,,18.0,2.7,2.7,1.0,22.0,22.0,22.0,22.0,22.0,22.0,,64800.0,16.0,33.5,3.0,2.0,64800.0,16.0,33.5,3.0,6.0,94.0,,,,,,,,,0,0,1,22.0,22.0,,100.0,,,,,1,0,,,,,,,1,,,13200.0,2.0,13200.0,2.0,13200.0,2.0,1,0.0,,,1.0,120.0,5.0,3.0,45.0,5.0,3.0,264.0,5.0,3.0,,,,1.0,1.0,,407,,2.0,,4,986.727272727273,986.727272727273,0.0,,,,,,,,18,,22.0,,22.0,,,,22.0,22.0,22.0,1,8.59378307463013
