Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
12095002079780002,1209500207978000202,12,9,50,2,7978,2,02,1,548,1,,1,3.0,1.0,20.0,7.0,10.0,10.0,10.0,10.0,,350.0,35.0,100.0,2.0,2.0,348.0,35.0,100.0,2.0,100.0,,2.0,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,,,,,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,,,10.0,,,15.8181818181818,,10.0,10.0,1,66.61094879060221,1
12095002079780003,1209500207978000301,12,9,50,2,7978,3,01,1,548,1,,1,1.0,1.0,20.0,6.0,4.9,4.9,4.9,4.9,,400.0,35.0,100.0,2.0,2.0,380.0,35.0,100.0,2.0,100.0,,2.0,10.0,,3.0,5.0,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,980.0,2.0,420.0,2.0,,,,,1,0.0,,,1.0,30.0,5.0,2.0,5.0,5.0,2.0,,,,,,,,,1,4.9,4.9,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,4.9,,,,,17.272727272727302,,4.9,4.9,1,49.1679147666204,1
12095002079780004,1209500207978000401,12,9,50,2,7978,4,01,1,548,1,,1,3.0,1.0,20.0,6.0,1.5,1.5,1.5,1.5,,160.0,35.0,100.0,2.0,2.0,160.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,0.25,5.0,2.0,,,,,,,,,1,1.5,1.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,7.27272727272727,0.0,,,,,,,,,,1.5,,,7.27272727272727,,1.5,1.5,1,61.40529642057101,1
12095002079780005,1209500207978000501,12,9,50,2,7978,5,01,1,548,1,,1,1.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,250.0,35.0,100.0,2.0,1.0,250.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,400.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,4.0,3.0,5.0,2.0,,,,,,,,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,2.0,,,,,11.3636363636364,,2.0,2.0,1,44.5490876524063,1
12095002079780006,1209500207978000602,12,9,50,2,7978,6,02,1,548,1,,1,3.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,250.0,35.0,100.0,2.0,2.0,250.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,,,2.0,,,11.3636363636364,,2.0,2.0,1,31.939013690091706,1
12095002079780007,1209500207978000701,12,9,50,2,7978,7,01,1,548,1,,1,3.0,1.0,20.0,6.0,45.0,45.0,45.0,45.0,,3600.0,35.0,100.0,2.0,6.0,3600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,2500.0,2.0,6750.0,2.0,,,,,1,0.0,,,1.0,135.0,5.0,2.0,,,,,,,,,,15.0,,0,,,,,,,548.0,,2.0,,4.0,163.636363636364,0.0,,,,,,,,,,45.0,,,163.636363636364,,45.0,45.0,1,9.64954885043175,1
12095057000992271,1209505700099227103,12,9,50,57,99,2271,03,2,548,1,,1,3.0,5.0,20.0,8.0,6.0,6.0,6.0,6.0,,900.0,35.0,100.0,2.0,6.0,900.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,900.0,2.0,1800.0,2.0,,,,,1,0.0,,,1.0,12.0,1.0,3.0,1.2,1.0,2.0,1.2,5.0,5.0,,,,6.0,,1,6.0,6.0,5.0,1.0,548.0,,548.0,,2.0,,4.0,40.9090909090909,0.0,,,,,,,,,,6.0,,,40.9090909090909,,6.0,6.0,1,1.0,1
12095061000992831,1209506100099283102,12,9,50,61,99,2831,02,1,548,1,,0,3.0,1.0,20.0,5.0,25.0,25.0,25.0,25.0,,3750.0,35.0,100.0,2.0,6.0,3750.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,25.0,,100.0,,,,,1,0,,,,,,,1,,,8750.0,2.0,3750.0,2.0,,,1,0.0,,,1.0,100.0,5.0,5.0,50.0,5.0,5.0,50.0,5.0,5.0,,,,,,1,25.0,25.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,170.454545454545,0.0,,,,,,,,,,25.0,,,170.454545454545,25.0,25.0,25.0,1,1.0,1
12095061000992994,1209506100099299402,12,9,50,61,99,2994,02,1,548,1,,1,3.0,1.0,20.0,6.0,20.0,20.0,20.0,20.0,,3000.0,35.0,100.0,2.0,2.0,3000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,1,1,0,,,,,,,,1,0,,,,,,,1,3000.0,2.0,3000.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,3.0,,,,,,,,,,10.0,,1,20.0,20.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,136.363636363636,0.0,,,,,,,,,,20.0,,,136.363636363636,,20.0,20.0,1,1.0,1
12105002009440009,1210500200944000903,12,10,50,2,944,9,03,1,548,1,,0,1.0,1.0,20.0,7.0,2.25,2.25,2.25,2.25,,250.0,35.0,100.0,2.0,6.0,200.0,35.0,100.0,2.0,100.0,,,,,50.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,1.0,5.0,2.0,,,,,,,6.0,,1,2.25,2.25,1.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,2.25,,,,,9.09090909090909,,2.25,2.25,1,14.7880053188496,1
12105002016200002,1210500201620000205,12,10,50,2,1620,2,05,6,548,1,,0,2.0,6.0,20.0,10.0,8.0,8.0,8.0,8.0,,800.0,35.0,100.0,2.0,3.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,262.5,2.0,,,,,1,0.0,,,1.0,6.0,5.0,3.0,7.0,5.0,3.0,,,,,,,,,1,8.0,8.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,8.0,,,,36.363636363636395,,8.0,8.0,1,40.25294035081421,1
12105003000760006,1210500300076000601,12,10,50,3,76,6,01,1,548,1,,1,2.0,5.0,20.0,10.0,1.49,1.49,1.49,1.49,,160.0,35.0,100.0,2.0,6.0,160.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,1.0,,1,1.49,1.49,5.0,1.0,548.0,,548.0,,2.0,,4.0,7.27272727272727,0.0,,,,,,,,,1.49,,,,7.27272727272727,,1.49,1.49,1,37.389673704311704,1
12105003000760019,1210500300076001902,12,10,50,3,76,19,02,1,548,1,,0,1.0,4.0,20.0,9.0,6.0,6.0,6.0,6.0,,300.0,35.0,100.0,2.0,2.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,900.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,2.0,9.0,5.0,1.0,,,,,,,1.0,,1,6.0,6.0,4.0,1.0,548.0,,548.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,6.0,,,,,13.6363636363636,,6.0,6.0,1,46.7140758560614,1
12105057000992253,1210505700099225301,12,10,50,57,99,2253,01,2,548,1,,1,4.0,5.0,20.0,10.0,310.0,310.0,310.0,310.0,,50660.0,35.0,100.0,2.0,6.0,50660.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,77500.0,2.0,62000.0,2.0,,,,,1,0.0,,,1.0,620.0,5.0,4.0,,,,,,,,,,,,1,310.0,310.0,5.0,1.0,548.0,,548.0,,2.0,,4.0,2302.72727272727,0.0,,,,,,,,,,,310.0,,2302.72727272727,,310.0,310.0,1,1.0,1
12105057000992258,1210505700099225801,12,10,50,57,99,2258,01,1,548,1,,1,3.0,12.0,19.0,5.0,96.0,96.0,96.0,96.0,,16320.0,35.0,100.0,2.0,1.0,16320.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,28019.0,2.0,,,,,,,1,0.0,,,1.0,615.0,5.0,5.0,,,,,,,,,,,,1,96.0,96.0,12.0,1.0,548.0,,548.0,,2.0,,4.0,741.8181818181821,0.0,,,,,,,,,,96.0,,,741.8181818181821,,96.0,96.0,1,1.0,1
12105057000992268,1210505700099226803,12,10,50,57,99,2268,03,2,548,1,,1,3.0,6.0,20.0,11.0,90.0,90.0,90.0,90.0,,14400.0,35.0,100.0,2.0,1.0,14400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,42800.0,2.0,,,,,,,1,0.0,,,1.0,236.0,5.0,3.0,,,,,,,,,,,,1,90.0,90.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,654.5454545454551,0.0,,,,,,,,,,90.0,,,654.5454545454551,,90.0,90.0,1,1.0,1
12105057000992269,1210505700099226904,12,10,50,57,99,2269,04,2,548,1,,1,3.0,6.0,20.0,11.0,150.0,150.0,150.0,150.0,,24000.0,35.0,100.0,2.0,6.0,24000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,50000.0,2.0,,,,,,,1,0.0,,,1.0,487.5,5.0,4.0,,,,750.0,5.0,4.0,,,,30.0,0.0,1,150.0,150.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,1090.9090909090899,0.0,,,,,,,,,,150.0,,,1090.9090909090899,,150.0,150.0,1,1.0,1
12105057000992273,1210505700099227303,12,10,50,57,99,2273,03,2,548,1,,0,4.0,5.0,20.0,10.0,15.0,15.0,15.0,15.0,,1575.0,35.0,100.0,2.0,2.0,1575.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,6750.0,2.0,,,,,,,1,0.0,,,1.0,30.0,5.0,3.0,45.0,5.0,3.0,60.0,5.0,5.0,,,,10.0,,1,15.0,15.0,5.0,1.0,548.0,,548.0,,2.0,,4.0,71.5909090909091,0.0,,,,,,,,,,,15.0,,71.5909090909091,,15.0,15.0,1,1.0,1
12105057000992282,1210505700099228201,12,10,50,57,99,2282,01,2,548,1,,1,3.0,5.0,20.0,10.0,52.0,52.0,52.0,52.0,,1190.0,35.0,100.0,2.0,1.0,1190.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,26000.0,2.0,,,,,,,1,0.0,,,1.0,324.0,5.0,2.0,,,,,,,,,,,,1,52.0,52.0,5.0,1.0,548.0,,548.0,,2.0,,4.0,54.0909090909091,0.0,,,,,,,,,,52.0,,,54.0909090909091,,52.0,52.0,1,1.0,1
12105102000600001,1210510200060000102,12,10,51,2,60,1,02,1,548,1,,0,3.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,300.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,,0,,,,,,,548.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,,2.0,,,13.6363636363636,,,,1,78.272517462327,1
12105102000600004,1210510200060000403,12,10,51,2,60,4,03,1,548,1,,0,3.0,1.0,20.0,5.0,2.97,2.97,2.97,2.97,,350.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,50.0,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,2.97,2.97,1.0,1.0,548.0,,548.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,,,2.97,,,13.6363636363636,,,,1,73.0956278746615,1
12105102000600011,1210510200060001103,12,10,51,2,60,11,03,1,548,1,,0,3.0,5.0,20.0,9.0,0.5,0.5,0.5,0.5,,30.0,35.0,100.0,2.0,6.0,,,,,,,30.0,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,50.0,2.0,,,,,,,1,0.0,,,1.0,0.5,5.0,3.0,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,,,0.5,,,,,0.5,0.5,1,98.68109308826722,1
12105102000660001,1210510200066000102,12,10,51,2,66,1,02,2,548,1,,1,4.0,5.0,20.0,10.0,68.0,68.0,68.0,68.0,,10200.0,35.0,100.0,2.0,2.0,10200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,13600.0,2.0,20400.0,2.0,,,,,1,0.0,,,1.0,136.0,5.0,4.0,136.0,5.0,4.0,102.0,5.0,4.0,,,,,,1,68.0,68.0,4.0,1.0,547.0,,548.0,,2.0,,4.0,463.63636363636397,0.0,,,,,,,,,,,68.0,,463.63636363636397,,68.0,68.0,1,0.0,1
12105160000990046,1210516000099004601,12,10,51,60,99,46,01,2,548,1,,1,3.0,5.0,20.0,11.0,180.0,180.0,180.0,180.0,,30600.0,35.0,100.0,2.0,6.0,30600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,125000.0,2.0,,,,,,,1,0.0,,,1.0,585.0,5.0,4.0,,,,,,,,,,0.0,,1,300.0,300.0,12.0,1.0,548.0,,548.0,,2.0,,4.0,1390.9090909090899,0.0,,,,,,,,,,180.0,,,1390.9090909090899,,180.0,180.0,1,1.0,1
12105160000990047,1210516000099004702,12,10,51,60,99,47,02,2,548,1,,1,4.0,5.0,20.0,10.0,68.0,68.0,68.0,68.0,,10200.0,35.0,100.0,2.0,2.0,10200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,13600.0,2.0,20400.0,2.0,,,,,1,0.0,,,1.0,136.0,5.0,4.0,136.0,5.0,4.0,102.0,5.0,4.0,,,,,,1,68.0,68.0,4.0,1.0,548.0,,548.0,,2.0,,4.0,463.63636363636397,0.0,,,,,,,,,,,68.0,,463.63636363636397,,68.0,68.0,1,1.0,1
12115002012230002,1211500201223000201,12,11,50,2,1223,2,01,1,548,1,,1,2.0,1.0,20.0,4.0,12.0,12.0,12.0,12.0,,1440.0,35.0,100.0,2.0,6.0,1440.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,1200.0,2.0,,,,,,,1,0.0,,,1.0,12.0,5.0,2.0,4.0,5.0,3.0,,,,4.0,5.0,3.0,,,0,,,,,,,548.0,,2.0,,4.0,65.4545454545455,0.0,,,,,,,,,12.0,,,,65.4545454545455,,12.0,12.0,1,67.8690617691631,1
12115002016650001,1211500201665000105,12,11,50,2,1665,1,05,4,548,1,,0,3.0,1.0,20.0,4.0,4.0,4.0,4.0,4.0,,720.0,35.0,100.0,2.0,6.0,720.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,800.0,2.0,,,,,,,1,0.0,,,1.0,8.0,5.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,,,,,,1,4.0,4.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,32.7272727272727,0.0,,,,,,,,,,4.0,,,32.7272727272727,,4.0,4.0,1,16.117963605353196,1
12115002016650002,1211500201665000202,12,11,50,2,1665,2,02,2,548,1,,0,3.0,6.0,20.0,9.0,204.0,204.0,204.0,204.0,,15300.0,35.0,100.0,2.0,5.0,15300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,35700.0,2.0,30600.0,2.0,,,,,1,0.0,,,1.0,510.0,5.0,2.0,102.0,5.0,2.0,81.6,5.0,2.0,,,,6.0,,1,204.0,204.0,12.0,1.0,548.0,,548.0,,2.0,,4.0,695.4545454545461,0.0,,,,,,,,,,204.0,,,695.4545454545461,,204.0,204.0,1,0.718943158205171,1
12115002017210001,1211500201721000102,12,11,50,2,1721,1,02,2,548,1,,0,1.0,6.0,20.0,10.0,5.0,5.0,5.0,5.0,,650.0,35.0,100.0,2.0,6.0,650.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,29.5454545454545,0.0,,,,,,,,5.0,,,,,29.5454545454545,,5.0,5.0,1,11.6775536702281,1
12115002017700001,1211500201770000103,12,11,50,2,1770,1,03,2,548,1,,0,3.0,12.0,19.0,4.0,84.0,84.0,84.0,84.0,,15100.0,35.0,100.0,2.0,6.0,15100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,14700.0,2.0,12600.0,2.0,,,,,1,0.0,,,1.0,210.0,5.0,2.0,42.0,5.0,2.0,33.6,5.0,2.0,,,,6.0,,1,84.0,84.0,12.0,1.0,548.0,,548.0,,2.0,,4.0,686.363636363636,0.0,,,,,,,,,,84.0,,,686.363636363636,,84.0,84.0,1,7.73613965858047,1
12115002018500001,1211500201850000101,12,11,50,2,1850,1,01,3,548,1,,1,2.0,1.0,20.0,4.0,10.0,10.0,10.0,10.0,,1100.0,35.0,100.0,2.0,6.0,1100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,10.0,,,100.0,,,,1,0,,,,,,,1,4000.0,2.0,750.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,2.0,40.0,5.0,2.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,50.0,0.0,,,,,,,,,10.0,,,,50.0,10.0,10.0,10.0,1,4.6900930779183705,1
12115002020060003,1211500202006000302,12,11,50,2,2006,3,02,1,548,1,,1,2.0,5.0,20.0,10.0,5.0,5.0,5.0,5.0,,475.0,35.0,100.0,2.0,6.0,455.0,35.0,100.0,2.0,100.0,,20.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,350.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,3.0,5.0,2.0,,,,,,,4.0,,1,3.0,3.0,5.0,1.0,548.0,,548.0,,2.0,,4.0,21.5909090909091,0.0,,,,,,,,,5.0,,,,20.681818181818198,,5.0,5.0,1,79.2442954488517,1
12115002021300002,1211500202130000203,12,11,50,2,2130,2,03,1,548,1,,0,2.0,5.0,20.0,11.0,4.5,4.5,4.5,4.5,,495.0,35.0,100.0,2.0,6.0,495.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,4.5,5.0,2.0,4.5,5.0,2.0,,,,,,,,,1,4.5,4.5,6.0,1.0,548.0,,548.0,,2.0,,4.0,22.5,0.0,,,,,,,,,4.5,,,,22.5,,4.5,4.5,1,29.000778645093497,1
12115002021300004,1211500202130000407,12,11,50,2,2130,4,07,1,548,1,,1,2.0,6.0,20.0,11.0,2.0,2.0,2.0,2.0,,220.0,35.0,100.0,2.0,6.0,220.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,,1,2.0,2.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,10.0,0.0,,,,,,,,,2.0,,,,10.0,,2.0,2.0,1,58.85455189308951,1
12115002021980002,1211500202198000201,12,11,50,2,2198,2,01,2,548,1,,1,1.0,6.0,20.0,9.0,2.0,2.0,2.0,2.0,,170.0,35.0,100.0,2.0,6.0,170.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,,,900.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,1.5,5.0,3.0,0.25,5.0,4.0,,,,,,1,2.0,2.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,7.72727272727273,0.0,,,,,,,,2.0,,,,,7.72727272727273,,2.0,2.0,1,4.1575786757780895,1
12115002022560001,1211500202256000103,12,11,50,2,2256,1,03,6,548,1,,0,3.0,6.0,20.0,9.0,8.9,8.9,8.9,8.9,,560.0,35.0,100.0,2.0,6.0,560.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,600.0,2.0,6.0,3.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,12.0,5.0,2.0,,,,,,1,8.9,8.9,6.0,1.0,548.0,,548.0,,2.0,,4.0,25.4545454545455,0.0,,,,,,,,,,8.9,,,25.4545454545455,,8.9,8.9,1,62.549144674537494,1
12115057000992245,1211505700099224501,12,11,50,57,99,2245,01,1,548,1,,0,3.0,1.0,20.0,5.0,29.99,29.99,29.99,29.99,,4500.0,35.0,100.0,2.0,1.0,4500.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,4500.0,2.0,,,,,,,1,0.0,,,1.0,15.0,5.0,3.0,30.0,5.0,5.0,15.0,3.0,3.0,,,,4.0,,1,29.99,29.99,1.0,1.0,548.0,,548.0,,2.0,,4.0,204.54545454545502,0.0,,,,,,,,,,29.99,,,204.54545454545502,,29.99,29.99,1,1.0,1
12115057000992249,1211505700099224902,12,11,50,57,99,2249,02,2,548,1,,0,3.0,6.0,20.0,10.0,75.0,75.0,75.0,75.0,,9000.0,35.0,100.0,2.0,6.0,9000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,1,1,0,,,,,,,,1,0,,,,,,,1,18750.0,2.0,33500.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,409.09090909090895,0.0,,,,,,,,,,75.0,,,409.09090909090895,,75.0,,1,1.0,1
12115059000990591,1211505900099059103,12,11,50,59,99,591,03,2,548,1,,1,2.0,6.0,20.0,10.0,3.0,3.0,3.0,3.0,,270.0,35.0,100.0,2.0,2.0,250.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,600.0,2.0,1200.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,4.0,,,,3.0,5.0,4.0,,,,,,1,3.0,3.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,12.272727272727304,0.0,,,,,,,,,3.0,,,,11.3636363636364,,3.0,3.0,1,1.0,1
12115062000990353,1211506200099035302,12,11,50,62,99,353,02,2,548,1,,0,1.0,1.0,20.0,4.0,1.0,1.0,1.0,1.0,,60.0,35.0,100.0,2.0,6.0,,,,,,,,,,60.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,150.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,1.0,,,,,,,1.0,1.0,1,1.0,1
12125002034610003,1212500203461000302,12,12,50,2,3461,3,02,1,548,1,,1,3.0,1.0,20.0,5.0,5.0,5.0,5.0,5.0,,400.0,35.0,100.0,2.0,6.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,250.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,2.5,5.0,4.0,,,,,,,,,,3.0,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,5.0,,,18.181818181818198,,5.0,5.0,1,45.779281355864704,1
12125002037680002,1212500203768000201,12,12,50,2,3768,2,01,1,548,1,,1,3.0,12.0,19.0,4.0,0.5,0.5,0.5,0.5,,35.0,35.0,100.0,2.0,6.0,35.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,1,0.5,0.5,12.0,1.0,548.0,,548.0,,2.0,,4.0,1.59090909090909,0.0,,,,,,,,,,0.5,,,1.59090909090909,,,,1,60.4824701177041,1
12125002037680007,1212500203768000701,12,12,50,2,3768,7,01,1,548,1,,1,3.0,5.0,20.0,10.0,6.99,6.99,6.99,6.99,,730.0,35.0,100.0,2.0,6.0,730.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,1,2.0,,100.0,,,,,1,0,,,,,,,1,200.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,1.75,5.0,3.0,,,,,,,,,,3.0,,1,6.99,6.99,4.0,1.0,548.0,,548.0,,2.0,,4.0,33.1818181818182,0.0,,,,,,,,,,6.99,,,33.1818181818182,6.99,6.99,6.99,1,36.2199518726307,1
